1,1529569738.55873,5353,5353,fe80::e080:45b:4c74:e3be,ff02::fb,0,udp,5353,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1529569738.55873,5353,5353,fe80::e080:45b:4c74:e3be,ff02::fb,5.425958,udp,5353,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0.4,0.5,1,1,0,0
7,1529569738.55873,5353,5353,fe80::e080:45b:4c74:e3be,ff02::fb,5.426412,udp,5353,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,2,3,1,0,0.5,0.333333,1,1,0,0
10,1529569738.55873,5353,5353,fe80::e080:45b:4c74:e3be,ff02::fb,5.427547,udp,5353,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1,0,0.444444,0.25,1,1,0,0
20,1529569738.55873,5353,5353,fe80::e080:45b:4c74:e3be,ff02::fb,14.437256,udp,5353,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,4,7,1,0,0.368421,0.428571,1,1,0,0
22,1529569738.55873,5353,5353,fe80::e080:45b:4c74:e3be,ff02::fb,14.438188,udp,5353,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,5,8,1,0,0.380952,0.375,1,1,0,0
24,1529569738.55873,5353,5353,fe80::e080:45b:4c74:e3be,ff02::fb,14.438869,udp,5353,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,6,9,1,0,0.391304,0.333333,1,1,0,0
32,1529569764.97725,5353,5353,fe80::2232:8de5:605f:84a,ff02::fb,0,udp,5353,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,7,11,1,0,0.354839,0.363636,1,1,0,0
63,1529569830.54839,5353,5353,fe80::2232:8de5:605f:84a,ff02::fb,0,udp,5353,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,8,19,1,0,0.306452,0.578947,1,1,0,0
69,1529569830.54839,5353,5353,fe80::2232:8de5:605f:84a,ff02::fb,1.000809,udp,5353,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,0,0,1,0,0.666667,9,21,1,0,0.308824,0.571429,1,1,0,0
143,1529569830.54839,5353,5353,fe80::2232:8de5:605f:84a,ff02::fb,3.001013,udp,5353,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,2,6,1,0,0.06,0.666667,1,1,0,0
172,1529569830.54839,5353,5353,fe80::2232:8de5:605f:84a,ff02::fb,4.71921,udp,5353,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,0,0,1,0,0.666667,1,4,1,0,0.04,0.75,1,1,0,0
234,1529569830.54839,5353,5353,fe80::2232:8de5:605f:84a,ff02::fb,5.719514,udp,5353,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,2,5,1,0,0.05,0.6,1,1,0,0
301,1529569830.54839,5353,5353,fe80::2232:8de5:605f:84a,ff02::fb,7.719837,udp,5353,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,3,1,0,0.03,0.666667,1,1,0,0
339,1529569850.07161,5353,5353,fe80::3d93:f1e4:be64:d58d,ff02::fb,0,udp,5353,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0.04,0.75,1,1,0,0
367,1529569866.59314,5353,5353,fe80::2232:8de5:605f:84a,ff02::fb,0,udp,5353,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,2,6,1,0,0.06,0.666667,1,1,0,0
369,1529569866.59314,5353,5353,fe80::2232:8de5:605f:84a,ff02::fb,0.000261,udp,5353,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,0,0,1,0,0.666667,3,8,1,0,0.08,0.625,1,1,0,0
