1,1529569738.55873,5353,5353,fe80::e080:45b:4c74:e3be,ff02::fb,0,udp,5353,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1529569739.88818,136,135,fe80::e080:45b:4c74:e3be,ff02::1,0,icmp,136,SH,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1529569741.93643,138,138,10.1.80.79,10.1.83.255,0,udp,138,OTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1529569743.67706,5353,5353,10.1.80.172,224.0.0.251,0,udp,5353,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.333333,1,0,1,0,0
5,1529569743.98468,137,137,10.1.80.187,10.1.83.255,0,udp,137,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
6,1529569738.55873,5353,5353,fe80::e080:45b:4c74:e3be,ff02::fb,5.425958,udp,5353,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0.4,0.5,1,1,0,0
7,1529569738.55873,5353,5353,fe80::e080:45b:4c74:e3be,ff02::fb,5.426412,udp,5353,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,2,3,1,0,0.5,0.333333,1,1,0,0
8,1529569743.98468,137,137,10.1.80.187,10.1.83.255,0.001592,udp,137,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.5,0.5,0.142857,0,0.5,1,0,0
9,1529569743.98468,137,137,10.1.80.187,10.1.83.255,0.001597,udp,137,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,3,2,0.666667,0.333333,0.25,0,0.666667,1,0,0
10,1529569738.55873,5353,5353,fe80::e080:45b:4c74:e3be,ff02::fb,5.427547,udp,5353,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1,0,0.444444,0.25,1,1,0,0
11,1529569743.98468,137,137,10.1.80.187,10.1.83.255,0.717225,udp,137,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,1,0,0,4,3,0.75,0.25,0.3,0,0.75,1,0,0
12,1529569743.98468,137,137,10.1.80.187,10.1.83.255,0.717245,udp,137,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,1,0,0,1,0,0,5,4,0.8,0.2,0.363636,0,0.8,1,0,0
13,1529569743.98468,137,137,10.1.80.187,10.1.83.255,0.717251,udp,137,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,1,0,0,1,0,0,6,5,0.833333,0.166667,0.416667,0,0.833333,1,0,0
14,1529569743.67706,5353,5353,10.1.80.172,224.0.0.251,1.024876,udp,5353,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,0.384615,0.8,1,1,0,0
15,1529569743.98468,137,137,10.1.80.187,10.1.83.255,1.43363,udp,137,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,1,1,0,0,1,0,0,7,6,0.857143,0.142857,0.428571,0,0.857143,1,0,0
16,1529569743.98468,137,137,10.1.80.187,10.1.83.255,1.433651,udp,137,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,1,1,0,0,1,0,0,8,7,0.875,0.125,0.466667,0,0.875,1,0,0
17,1529569743.98468,137,137,10.1.80.187,10.1.83.255,1.535547,udp,137,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,1,1,0,0,1,0,0,9,8,0.888889,0.111111,0.5,0,0.888889,1,0,0
18,1529569743.67706,5353,5353,10.1.80.172,224.0.0.251,2.048007,udp,5353,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,2,6,1,0,0.352941,0.666667,1,1,0,0
19,1529569743.98468,137,137,10.1.80.187,10.1.83.255,9.011286,udp,137,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1,1,0,0,1,0,0,10,9,0.9,0.1,0.5,0,0.9,1,0,0
20,1529569738.55873,5353,5353,fe80::e080:45b:4c74:e3be,ff02::fb,14.437256,udp,5353,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,4,7,1,0,0.368421,0.428571,1,1,0,0
21,1529569743.98468,137,137,10.1.80.187,10.1.83.255,9.012218,udp,137,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,1,1,0,0,1,0,0,11,10,0.909091,0.090909,0.5,0,0.909091,1,0,0
22,1529569738.55873,5353,5353,fe80::e080:45b:4c74:e3be,ff02::fb,14.438188,udp,5353,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,5,8,1,0,0.380952,0.375,1,1,0,0
23,1529569743.98468,137,137,10.1.80.187,10.1.83.255,9.012898,udp,137,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,12,11,0.916667,0.083333,0.5,0,0.916667,1,0,0
24,1529569738.55873,5353,5353,fe80::e080:45b:4c74:e3be,ff02::fb,14.438869,udp,5353,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,6,9,1,0,0.391304,0.333333,1,1,0,0
25,1529569743.98468,137,137,10.1.80.187,10.1.83.255,9.72838,udp,137,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,13,12,0.923077,0.076923,0.5,0,0.923077,1,0,0
26,1529569743.98468,137,137,10.1.80.187,10.1.83.255,9.7284,udp,137,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,1,0,0,14,13,0.928571,0.071429,0.52,0,0.928571,1,0,0
27,1529569743.98468,137,137,10.1.80.187,10.1.83.255,9.728406,udp,137,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,1,0,0,1,0,0,15,14,0.933333,0.066667,0.538462,0,0.933333,1,0,0
28,1529569743.98468,137,137,10.1.80.187,10.1.83.255,10.547408,udp,137,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,1,0,0,1,0,0,16,15,0.9375,0.0625,0.555556,0,0.9375,1,0,0
29,1529569743.98468,137,137,10.1.80.187,10.1.83.255,10.547428,udp,137,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,1,1,0,0,1,0,0,17,16,0.941176,0.058824,0.571429,0,0.941176,1,0,0
30,1529569743.98468,137,137,10.1.80.187,10.1.83.255,10.547434,udp,137,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,1,1,0,0,1,0,0,18,17,0.944444,0.055556,0.586207,0,0.944444,1,0,0
31,1529569763.20803,5353,5353,10.1.80.85,224.0.0.251,0,udp,5353,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,1,0,0.333333,0.7,1,1,0,0
32,1529569764.97725,5353,5353,fe80::2232:8de5:605f:84a,ff02::fb,0,udp,5353,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,7,11,1,0,0.354839,0.363636,1,1,0,0
33,1529569765.69321,5353,5353,10.1.80.172,224.0.0.251,0,udp,5353,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,1,0,0.5,4,12,1,0,0.375,0.666667,1,1,0,0
34,1529569765.69321,5353,5353,10.1.80.172,224.0.0.251,4.301002,udp,5353,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,1,0,0,1,0,0.333333,5,13,1,0,0.393939,0.615385,1,1,0,0
35,1529569765.69321,5353,5353,10.1.80.172,224.0.0.251,5.324977,udp,5353,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1,1,0,0,1,0,0.25,6,14,1,0,0.411765,0.571429,1,1,0,0
36,1529569765.69321,5353,5353,10.1.80.172,224.0.0.251,6.348974,udp,5353,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,1,1,0,0,1,0,0.2,7,15,1,0,0.428571,0.533333,1,1,0,0
37,1529569792.0102,5353,5353,10.1.80.172,224.0.0.251,0,udp,5353,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,16,1,0,0.444444,0.5,1,1,0,0
38,1529569812.08071,5353,5353,10.1.80.172,224.0.0.251,0,udp,5353,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,17,1,0,0.459459,0.470588,1,1,0,0
39,1529569830.30808,54529,53,10.1.80.85,10.0.0.41,0,udp,53,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,1529569830.3081,54529,53,10.1.80.85,10.0.0.39,0,udp,53,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0.025641,1,0,1,0,0
41,1529569830.3081,54529,53,10.1.80.85,10.0.0.39,0.000013,udp,53,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,1,0,0.5,1,2,1,0,0.05,0.5,1,1,0,0
42,1529569830.3081,54529,53,10.1.80.85,10.0.0.39,0.002981,udp,53,SF,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,1,0,0,1,0,0.333333,2,3,1,0,0.073171,0.333333,1,1,0,0
43,1529569830.3081,54529,53,10.1.80.85,10.0.0.39,0.003015,udp,53,SF,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0.666667,0.75,0,0,1,0,0.25,3,4,1,0,0.095238,0.25,0.666667,0.75,0,0
44,1529569830.30808,54529,53,10.1.80.85,10.0.0.41,0.003621,udp,53,SF,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0.6,0,0,1,0,0.8,1,5,1,0,0.116279,0.8,1,0.6,0,0
45,1529569830.3081,54529,53,10.1.80.85,10.0.0.39,0.034085,udp,53,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0.5,0.5,0,0,1,0,0.333333,4,6,1,0,0.136364,0.333333,0.5,0.5,0,0
46,1529569830.3081,54529,53,10.1.80.85,10.0.0.39,0.034141,udp,53,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0.4,0.428571,0,0,1,0,0.285714,5,7,1,0,0.155556,0.285714,0.4,0.428571,0,0
47,1529569830.34229,35830,443,10.1.80.85,172.217.31.3,47.239518,tcp,443,RSTO,775,3923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,1529569830.3424,49446,443,10.1.80.85,216.58.197.67,508.912099,tcp,443,SF,20548,1530249,0,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
49,1529569830.3081,54529,53,10.1.80.85,10.0.0.39,0.034503,udp,53,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0.333333,0.375,0,0,1,0,0.25,6,8,1,0,0.166667,0.25,0.333333,0.375,0,0
50,1529569830.3081,54529,53,10.1.80.85,10.0.0.39,0.036601,udp,53,SF,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,0.285714,0.333333,0,0,1,0,0.222222,7,9,1,0,0.183673,0.222222,0.285714,0.333333,0,0
51,1529569830.3081,54529,53,10.1.80.85,10.0.0.39,0.036622,udp,53,SF,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,0.25,0.3,0,0,1,0,0.2,8,10,1,0,0.2,0.2,0.25,0.3,0,0
52,1529569830.3081,54529,53,10.1.80.85,10.0.0.39,0.036626,udp,53,SF,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,0.222222,0.272727,0,0,1,0,0.181818,9,11,1,0,0.215686,0.181818,0.222222,0.272727,0,0
53,1529569830.3081,54529,53,10.1.80.85,10.0.0.39,0.037093,udp,53,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12,0.2,0.25,0,0,1,0,0.166667,10,12,1,0,0.230769,0.166667,0.2,0.25,0,0
54,1529569830.3081,54529,53,10.1.80.85,10.0.0.39,0.03861,udp,53,SF,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,13,0.181818,0.230769,0,0,1,0,0.153846,11,13,1,0,0.245283,0.153846,0.181818,0.230769,0,0
55,1529569830.3081,54529,53,10.1.80.85,10.0.0.39,0.044104,udp,53,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,14,0.166667,0.214286,0,0,1,0,0.142857,12,14,1,0,0.259259,0.142857,0.166667,0.214286,0,0
56,1529569830.3081,54529,53,10.1.80.85,10.0.0.39,0.044277,udp,53,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,15,0.153846,0.2,0,0,1,0,0.133333,13,15,1,0,0.272727,0.133333,0.153846,0.2,0,0
57,1529569830.3081,54529,53,10.1.80.85,10.0.0.39,0.045711,udp,53,SF,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,16,0.142857,0.1875,0,0,1,0,0.125,14,16,1,0,0.285714,0.125,0.142857,0.1875,0,0
58,1529569830.3081,54529,53,10.1.80.85,10.0.0.39,0.045723,udp,53,SF,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,17,0.133333,0.176471,0,0,1,0,0.117647,15,17,1,0,0.298246,0.117647,0.133333,0.176471,0,0
59,1529569830.35565,57982,443,10.1.80.85,216.58.203.202,240.299706,tcp,443,SF,1017,4640,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0
60,1529569830.35593,35836,443,10.1.80.85,172.217.31.3,313.211047,tcp,443,SF,125854,5680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0.666667,1,3,1,0,0,0.666667,0,0,0,0
61,1529569830.54813,38733,1900,10.1.80.85,239.255.255.250,0,udp,1900,OTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,1529569830.54834,5353,5353,10.1.80.85,224.0.0.251,0,udp,5353,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,18,1,0,0.295082,0.444444,1,1,0,0
63,1529569830.54839,5353,5353,fe80::2232:8de5:605f:84a,ff02::fb,0,udp,5353,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,8,19,1,0,0.306452,0.578947,1,1,0,0
64,1529569830.3081,54529,53,10.1.80.85,10.0.0.39,0.294545,udp,53,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,18,0.125,0.166667,0,0,1,0,0.111111,16,18,1,0,0.285714,0.111111,0.125,0.166667,0,0
65,1529569830.3081,54529,53,10.1.80.85,10.0.0.39,0.295795,udp,53,SF,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,19,0.117647,0.157895,0,0,1,0,0.105263,17,19,1,0,0.296875,0.105263,0.117647,0.157895,0,0
66,1529569830.60417,57986,443,10.1.80.85,216.58.203.202,246.29919,tcp,443,SF,2235,4619,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,1,0,0.75,1,4,1,0,0,0.75,0,0,0,0
67,1529569830.54813,38733,1900,10.1.80.85,239.255.255.250,1.000883,udp,1900,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,0.015152,0,0,0,0,0
68,1529569830.54834,5353,5353,10.1.80.85,224.0.0.251,1.000775,udp,5353,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,1,0,0.5,11,20,1,0,0.298507,0.45,1,1,0,0
69,1529569830.54839,5353,5353,fe80::2232:8de5:605f:84a,ff02::fb,1.000809,udp,5353,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,0,0,1,0,0.666667,9,21,1,0,0.308824,0.571429,1,1,0,0
70,1529569830.3081,54529,53,10.1.80.85,10.0.0.39,1.439825,udp,53,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,20,0.111111,0.15,0,0,1,0,0.1,18,20,1,0,0.289855,0.1,0.111111,0.15,0,0
71,1529569830.3081,54529,53,10.1.80.85,10.0.0.39,1.439861,udp,53,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,21,0.105263,0.142857,0,0,1,0,0.095238,19,21,1,0,0.3,0.095238,0.105263,0.142857,0,0
72,1529569830.3081,54529,53,10.1.80.85,10.0.0.39,1.43988,udp,53,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,22,0.1,0.136364,0,0,1,0,0.090909,20,22,1,0,0.309859,0.090909,0.1,0.136364,0,0
73,1529569830.3081,54529,53,10.1.80.85,10.0.0.39,1.439934,udp,53,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,23,0.095238,0.130435,0,0,1,0,0.086957,21,23,1,0,0.319444,0.086957,0.095238,0.130435,0,0
74,1529569830.3081,54529,53,10.1.80.85,10.0.0.39,1.439952,udp,53,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,24,0.090909,0.125,0,0,1,0,0.083333,22,24,1,0,0.328767,0.083333,0.090909,0.125,0,0
75,1529569830.3081,54529,53,10.1.80.85,10.0.0.39,1.440016,udp,53,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,25,0.086957,0.12,0,0,1,0,0.08,23,25,1,0,0.337838,0.08,0.086957,0.12,0,0
76,1529569831.74819,46690,443,10.1.80.85,216.58.197.68,527.67819,tcp,443,SF,5952,15475,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,5,0,0,0,1,0,0,0,0
77,1529569830.3081,54529,53,10.1.80.85,10.0.0.39,1.440933,udp,53,SF,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,26,0.083333,0.115385,0,0,1,0,0.076923,24,26,1,0,0.342105,0.076923,0.083333,0.115385,0,0
