18 1530590491.158722 39609 53 192.168.1.10 192.168.1.1 1.884371 udp 53 SF 0 227 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11 11 0.181818 0.181818 0.000000 0.000000 1.000000 0.000000 0.000000 11 11 1.000000 0.000000 0.647059 0.000000 0.181818 0.181818 0.000000 0.000000
19 1530590491.158722 39609 53 192.168.1.10 192.168.1.1 1.884655 udp 53 SF 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12 12 0.166667 0.166667 0.000000 0.000000 1.000000 0.000000 0.000000 12 12 1.000000 0.000000 0.666667 0.000000 0.166667 0.166667 0.000000 0.000000
20 1530590491.158722 39609 53 192.168.1.10 192.168.1.1 1.888204 udp 53 SF 0 95 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13 13 0.153846 0.153846 0.000000 0.000000 1.000000 0.000000 0.000000 13 13 1.000000 0.000000 0.684211 0.000000 0.153846 0.153846 0.000000 0.000000
21 1530590493.381185 33036 443 192.168.1.10 192.30.253.113 7.264382 tcp 443 SF 1 31 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 6 0.000000 0.166667 0.000000 0.000000 1.000000 0.000000 0.666667 2 6 1.000000 0.000000 0.000000 0.666667 0.000000 0.166667 0.000000 0.000000
22 1530590493.637187 40070 443 192.168.1.10 35.160.58.123 10.774173 tcp 443 OTH 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 0.000000 0.142857 0.000000 0.000000 0.000000 0.000000 1.000000 0 7 0.000000 0.000000 0.000000 1.000000 0.000000 0.142857 0.000000 0.000000
23 1530590493.854496 44784 443 192.168.1.10 169.60.79.31 13.152707 tcp 443 OTH 76 90 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 0.000000 0.125000 0.000000 0.000000 0.000000 0.000000 1.000000 0 8 0.000000 0.000000 0.000000 1.000000 0.000000 0.125000 0.000000 0.000000
24 1530590493.893190 40074 443 192.168.1.10 35.160.58.123 10.746262 tcp 443 OTH 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 9 0.000000 0.111111 0.000000 0.000000 1.000000 0.000000 0.888889 1 9 1.000000 0.000000 0.000000 0.888889 0.000000 0.111111 0.000000 0.000000
25 1530590493.893211 40076 443 192.168.1.10 35.160.58.123 10.752154 tcp 443 OTH 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 10 0.000000 0.100000 0.000000 0.000000 1.000000 0.000000 0.800000 2 10 1.000000 0.000000 0.000000 0.800000 0.000000 0.100000 0.000000 0.000000
26 1530590494.593094 39542 80 192.168.1.10 212.71.233.103 5.809106 tcp 80 SF 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 1 0 0.000000 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
27 1530590491.158722 39609 53 192.168.1.10 192.168.1.1 3.434799 udp 53 SF 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 4 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 14 14 1.000000 0.000000 0.538462 0.000000 0.142857 0.142857 0.000000 0.000000
