59,1529569830.35565,57982,443,10.1.80.85,216.58.203.202,240.299706,tcp,443,SF,1017,4640,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0
66,1529569830.60417,57986,443,10.1.80.85,216.58.203.202,246.29919,tcp,443,SF,2235,4619,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,1,0,0.75,1,4,1,0,0,0.75,0,0,0,0
111,1529569832.27692,58006,443,10.1.80.85,216.58.203.202,242.474424,tcp,443,SF,1590,5963,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,23,0,0.391304,0,0,1,0,0.913043,2,23,1,0,0,0.913043,0,0.391304,0,0
237,1529569836.68735,51171,443,10.1.80.85,216.58.203.202,0,udp,443,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,70,0,0,0,1,0,0.542857,0,0
242,1529569836.68735,51171,443,10.1.80.85,216.58.203.202,0.150687,udp,443,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,1,0,0,1,0,0.8,1,71,1,0,0.01,0.985915,1,0.56338,0,0
257,1529569836.68735,51171,443,10.1.80.85,216.58.203.202,0.45092,udp,443,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,2,65,1,0,0.02,0.969231,1,0.538462,0,0
287,1529569836.68735,51171,443,10.1.80.85,216.58.203.202,1.051929,udp,443,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,58,1,0,0.03,0.948276,1,0.5,0,0
306,1529569836.68735,51171,443,10.1.80.85,216.58.203.202,2.253085,udp,443,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,4,56,1,0,0.04,0.928571,1,0.660714,0,0
329,1529569836.68735,51171,443,10.1.80.85,216.58.203.202,4.000401,udp,443,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,5,52,1,0,0.05,0.903846,1,0.673077,0,0
688,1529570105.49156,58210,443,10.1.80.85,216.58.203.202,240.418575,tcp,443,SF,1784,52353,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,1,0,0.850746,0,0
704,1529570119.02835,58216,443,10.1.80.85,216.58.203.202,10.553893,tcp,443,RSTO,785,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,63,1,0,0,0.984127,0,0.873016,0,0
820,1529570386.99365,58260,443,10.1.80.85,216.58.203.202,2.63207,tcp,443,SF,1654,1065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,1,0,0,0,0
