87,1529569831.74944,40073,443,10.1.80.85,180.149.60.12,0,udp,443,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,1,0,8,0,0,0,1,0,0,0,0
96,1529569831.74944,40073,443,10.1.80.85,180.149.60.12,0.150688,udp,443,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,1,0.142857,0,0,1,0,0.928571,1,14,1,0,0.010526,0.928571,1,0.142857,0,0
104,1529569831.74944,40073,443,10.1.80.85,180.149.60.12,0.450901,udp,443,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,19,1,0.315789,0,0,1,0,0.894737,2,20,1,0,0.02,0.9,1,0.35,0,0
120,1529569831.74944,40073,443,10.1.80.85,180.149.60.12,1.051178,udp,443,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,22,1,0.409091,0,0,1,0,0.863636,3,29,1,0,0.03,0.896552,1,0.413793,0,0
150,1529569831.74944,40073,443,10.1.80.85,180.149.60.12,2.252024,udp,443,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,17,1,0.705882,0,0,1,0,0.764706,4,48,1,0,0.04,0.916667,1,0.604167,0,0
217,1529569831.74944,40073,443,10.1.80.85,180.149.60.12,4.000181,udp,443,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,70,1,0,0.02,0.971429,1,0.571429,0,0
541,1529569991.09063,47830,443,10.1.80.85,180.149.60.12,32.448311,tcp,443,RSTO,9534,7618492,0,1079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0.6,0,0,0,0,1,0,45,0,0,0,1,0,0.777778,0,0
542,1529569991.10122,47832,443,10.1.80.85,180.149.60.12,32.079718,tcp,443,SF,8311,1329500,0,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0.5,0,0,1,0,0.833333,1,45,1,0,0,0.977778,0,0.755556,0,0
547,1529569991.61099,41143,443,10.1.80.85,180.149.60.12,0,udp,443,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,0.444444,0,0,1,0,0.777778,2,43,1,0,0,0.953488,0,0.697674,0,0
548,1529569991.61099,41143,443,10.1.80.85,180.149.60.12,0.150665,udp,443,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0.333333,0.5,0,0,1,0,0.7,3,43,1,0,0.01,0.930233,0.333333,0.697674,0,0
549,1529569991.61099,41143,443,10.1.80.85,180.149.60.12,0.450739,udp,443,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,0.5,0.545455,0,0,1,0,0.636364,4,43,1,0,0.02,0.906977,0.5,0.697674,0,0
557,1529569991.61099,41143,443,10.1.80.85,180.149.60.12,1.051817,udp,443,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,0.6,0.615385,0,0,1,0,0.615385,5,42,1,0,0.03,0.880952,0.6,0.642857,0,0
592,1529569991.61099,41143,443,10.1.80.85,180.149.60.12,2.252741,udp,443,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,1,0,0.5,6,30,1,0,0.04,0.8,0.666667,0.466667,0,0
604,1529569991.61099,41143,443,10.1.80.85,180.149.60.12,4.00012,udp,443,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,1,0,0.5,7,28,1,0,0.05,0.75,0.714286,0.392857,0,0
694,1529570118.54001,47872,443,10.1.80.85,180.149.60.12,231.906123,tcp,443,RSTR,28718,22285872,0,2839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,65,1,0,0,0.984615,1,0.861538,0,0
695,1529570118.54006,47874,443,10.1.80.85,180.149.60.12,40.541198,tcp,443,SF,6079,775619,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,2,66,1,0,0,0.969697,0.5,0.848485,0,0
