311,1529569838.99357,36214,443,10.1.80.85,172.217.24.227,38.58832,tcp,443,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,1,0,0.716981,0,0
318,1529569839.24269,36220,443,10.1.80.85,172.217.24.227,240.424654,tcp,443,SF,1565,4783,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0.666667,1,51,1,0,0,0.980392,0,0.72549,0,0
636,1529570028.8108,51697,443,10.1.80.85,172.217.24.227,0,udp,443,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,40,0,0,0,1,0,0.5,0,0
641,1529570028.8108,51697,443,10.1.80.85,172.217.24.227,0.15039,udp,443,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,1,0.875,0,0,1,0,0.875,1,42,1,0,0.01,0.97619,1,0.52381,0,0
645,1529570028.8108,51697,443,10.1.80.85,172.217.24.227,0.451029,udp,443,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,1,0.916667,0,0,1,0,0.833333,2,43,1,0,0.02,0.953488,1,0.581395,0,0
649,1529570028.8108,51697,443,10.1.80.85,172.217.24.227,1.052178,udp,443,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,1,0.9375,0,0,1,0,0.8125,3,44,1,0,0.03,0.931818,1,0.613636,0,0
653,1529570028.8108,51697,443,10.1.80.85,172.217.24.227,2.253113,udp,443,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,1,0.95,0,0,1,0,0.8,4,46,1,0,0.04,0.913043,1,0.652174,0,0
657,1529570028.8108,51697,443,10.1.80.85,172.217.24.227,4.000264,udp,443,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,24,1,0.958333,0,0,1,0,0.791667,5,48,1,0,0.05,0.895833,1,0.6875,0,0
660,1529570038.08185,37949,443,10.1.80.85,172.217.24.227,0,udp,443,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,6,50,1,0,0,0.88,1,0.7,0,0
664,1529570038.08185,37949,443,10.1.80.85,172.217.24.227,0.151072,udp,443,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1,1,0,0,1,0,0.833333,7,54,1,0,0.01,0.87037,1,0.722222,0,0
668,1529570038.08185,37949,443,10.1.80.85,172.217.24.227,0.452102,udp,443,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,1,1,0,0,1,0,0.8,8,58,1,0,0.02,0.862069,1,0.741379,0,0
672,1529570038.08185,37949,443,10.1.80.85,172.217.24.227,1.053134,udp,443,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,1,1,0,0,1,0,0.785714,9,61,1,0,0.03,0.852459,1,0.770492,0,0
676,1529570038.08185,37949,443,10.1.80.85,172.217.24.227,2.253439,udp,443,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,18,1,1,0,0,1,0,0.777778,10,65,1,0,0.04,0.846154,1,0.784615,0,0
680,1529570038.08185,37949,443,10.1.80.85,172.217.24.227,4.001043,udp,443,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,22,1,1,0,0,1,0,0.772727,11,69,1,0,0.05,0.84058,1,0.797101,0,0
